Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2016","2016","%","17.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2017","2017","%","18.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2018","2018","%","20.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2019","2019","%","20.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2020","2020","%","25.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2021","2021","%","25.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6121","Valor","210090F","Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (valor anual)","2022","2022","%","24","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","789.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","815","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","871.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","933.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","1046.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","1110","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","1164.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","779.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","791","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","796.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","857.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","961.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","981.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","1196.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","1151.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","1144.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","276.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","287.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","314.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","336.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","375","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","386","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","403.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","269.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","274.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","285.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","304.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","353.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","353.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","418.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","386.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","405","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","288.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","299.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","318.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","343.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","387.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","422.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","445.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","285.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","291.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","287.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","320.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","348.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","363.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","452.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","142","Asia","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","451.6","E","Valor estimado",""
